category,skill,resumes,share_in_category,lift
ENGINEERING,firewall,2,0.01818181818181818,1.941125541125541
ENGINEERING,css3,1,0.00909090909090909,4.076363636363636
ENGINEERING,microsoft applications,2,0.01818181818181818,13.587878787878788
ENGINEERING,windows 95,3,0.02727272727272727,3.821590909090909
ENGINEERING,help desk,1,0.00909090909090909,0.6176308539944902
ENGINEERING,tech support,1,0.00909090909090909,6.793939393939394
ENGINEERING,b2b,2,0.01818181818181818,2.264646464646465
ENGINEERING,inventory management,2,0.01818181818181818,0.9705627705627705
ENGINEERING,exchange,2,0.01818181818181818,0.6793939393939393
ENGINEERING,dns,2,0.01818181818181818,1.5678321678321678
ENGINEERING,printers,2,0.01818181818181818,1.3149560117302053
ENGINEERING,alpha,1,0.00909090909090909,6.793939393939394
ENGINEERING,web development,1,0.00909090909090909,2.038181818181818
ENGINEERING,application development,2,0.01818181818181818,2.5477272727272724
ENGINEERING,fax machines,1,0.00909090909090909,4.076363636363636
ENGINEERING,nsf,1,0.00909090909090909,10.19090909090909
ENGINEERING,ss7,1,0.00909090909090909,20.38181818181818
ENGINEERING,customer support,1,0.00909090909090909,0.5363636363636364
ENGINEERING,java script,3,0.02727272727272727,10.190909090909091
ENGINEERING,ipx,1,0.00909090909090909,20.38181818181818
ENGINEERING,telecom,1,0.00909090909090909,1.1989304812834225
ENGINEERING,jquery,2,0.01818181818181818,5.095454545454545
ENGINEERING,lans,1,0.00909090909090909,6.793939393939394
ENGINEERING,msql,1,0.00909090909090909,20.38181818181818
ENGINEERING,money,1,0.00909090909090909,0.3235209235209235
ENGINEERING,windows applications,1,0.00909090909090909,4.076363636363636
ENGINEERING,software installation,2,0.01818181818181818,4.52929292929293
ENGINEERING,voip,2,0.01818181818181818,1.8528925619834709
ENGINEERING,bind,1,0.00909090909090909,10.19090909090909
ENGINEERING,wans,1,0.00909090909090909,20.38181818181818
ENGINEERING,software support,1,0.00909090909090909,4.076363636363636
ENGINEERING,human resources,1,0.00909090909090909,0.1922813036020583
ENGINEERING,account management,2,0.01818181818181818,0.70282131661442
ENGINEERING,network administration,1,0.00909090909090909,1.4558441558441557
ENGINEERING,graphs,1,0.00909090909090909,1.3587878787878787
ENGINEERING,oral,1,0.00909090909090909,1.1323232323232324
ENGINEERING,equipment operation,1,0.00909090909090909,5.095454545454545
ENGINEERING,cost,1,0.00909090909090909,10.19090909090909
ENGINEERING,process-engineering,1,0.00909090909090909,20.38181818181818
ENGINEERING,development,2,0.01818181818181818,3.1356643356643357
ENGINEERING,waste reduction,1,0.00909090909090909,20.38181818181818
ENGINEERING,biology,1,0.00909090909090909,2.9116883116883114
ENGINEERING,process,1,0.00909090909090909,4.076363636363636
ENGINEERING,assurance,1,0.00909090909090909,10.19090909090909
ENGINEERING,pq,1,0.00909090909090909,10.19090909090909
ENGINEERING,08/1999,1,0.00909090909090909,20.38181818181818
ENGINEERING,08/1996,1,0.00909090909090909,20.38181818181818
ENGINEERING,to,1,0.00909090909090909,0.70282131661442
ENGINEERING,ignition points,1,0.00909090909090909,20.38181818181818
ENGINEERING,oil change,1,0.00909090909090909,20.38181818181818
ENGINEERING,carburetors,1,0.00909090909090909,20.38181818181818
ENGINEERING,alternators,1,0.00909090909090909,20.38181818181818
ENGINEERING,company name,2,0.01818181818181818,1.3149560117302053
ENGINEERING,regulators,1,0.00909090909090909,20.38181818181818
ENGINEERING,speech,1,0.00909090909090909,2.264646464646465
ENGINEERING,recruiting,1,0.00909090909090909,0.18037007240547062
ENGINEERING,council,4,0.03636363636363636,2.470523415977961
ENGINEERING,exchange server,1,0.00909090909090909,2.5477272727272724
ENGINEERING,premier,1,0.00909090909090909,1.5678321678321678
ENGINEERING,leadership training,1,0.00909090909090909,2.9116883116883114
ENGINEERING,novell servers,1,0.00909090909090909,5.095454545454545
ENGINEERING,performance management,1,0.00909090909090909,0.3774410774410774
ENGINEERING,internet usage,1,0.00909090909090909,20.38181818181818
ENGINEERING,back-up,1,0.00909090909090909,1.5678321678321678
ENGINEERING,systems management server,1,0.00909090909090909,20.38181818181818
ENGINEERING,mom,1,0.00909090909090909,10.19090909090909
ENGINEERING,phones,1,0.00909090909090909,0.5095454545454545
ENGINEERING,maintenance schedules,2,0.01818181818181818,10.19090909090909
ENGINEERING,food safety,1,0.00909090909090909,1.5678321678321678
ENGINEERING,microsoft windows nt server,1,0.00909090909090909,20.38181818181818
ENGINEERING,microsoft nt server,1,0.00909090909090909,20.38181818181818
ENGINEERING,apple computers,1,0.00909090909090909,20.38181818181818
ENGINEERING,filling,1,0.00909090909090909,1.6984848484848485
ENGINEERING,microwave,1,0.00909090909090909,4.076363636363636
ENGINEERING,uhf,2,0.01818181818181818,8.152727272727272
ENGINEERING,wonderware,1,0.00909090909090909,20.38181818181818
ENGINEERING,equipment installation,2,0.01818181818181818,10.19090909090909
ENGINEERING,fire protection,1,0.00909090909090909,5.095454545454545
ENGINEERING,asset management,1,0.00909090909090909,0.8861660079051382
ENGINEERING,labor relations,1,0.00909090909090909,1.5678321678321678
ENGINEERING,water quality,1,0.00909090909090909,6.793939393939394
ENGINEERING,hammer,1,0.00909090909090909,10.19090909090909
ENGINEERING,novell,1,0.00909090909090909,1.1989304812834225
ENGINEERING,positioning,1,0.00909090909090909,1.019090909090909
ENGINEERING,upgrades,5,0.045454545454545456,1.9982174688057042
ENGINEERING,chill,1,0.00909090909090909,20.38181818181818
ENGINEERING,maple,1,0.00909090909090909,5.095454545454545
ENGINEERING,technical documentation,1,0.00909090909090909,2.038181818181818
ENGINEERING,written communications,1,0.00909090909090909,10.19090909090909
ENGINEERING,oss,1,0.00909090909090909,6.793939393939394
ENGINEERING,sc,1,0.00909090909090909,2.9116883116883114
ENGINEERING,technician v,1,0.00909090909090909,20.38181818181818
ENGINEERING,fax,1,0.00909090909090909,0.8492424242424242
ENGINEERING,nds,1,0.00909090909090909,5.095454545454545
ENGINEERING,welder,1,0.00909090909090909,4.076363636363636
ENGINEERING,laboratory testing,1,0.00909090909090909,10.19090909090909
ENGINEERING,within accenture,1,0.00909090909090909,20.38181818181818
ENGINEERING,etc,1,0.00909090909090909,2.038181818181818
ENGINEERING,hyperv,1,0.00909090909090909,20.38181818181818
ENGINEERING,ad,2,0.01818181818181818,0.6084124830393487
ENGINEERING,vision,2,0.01818181818181818,0.9479915433403805
ENGINEERING,financial planning,1,0.00909090909090909,1.1989304812834225
ENGINEERING,risk analysis,1,0.00909090909090909,1.8528925619834709
ENGINEERING,ie,1,0.00909090909090909,4.076363636363636
ENGINEERING,business plan,2,0.01818181818181818,1.941125541125541
ENGINEERING,business operations,1,0.00909090909090909,0.5994652406417113
ENGINEERING,production management,1,0.00909090909090909,6.793939393939394
ENGINEERING,people management,1,0.00909090909090909,2.038181818181818
ENGINEERING,business strategy,1,0.00909090909090909,2.038181818181818
ENGINEERING,max,1,0.00909090909090909,6.793939393939394
ENGINEERING,sound,1,0.00909090909090909,0.5823376623376624
ENGINEERING,product marketing,2,0.01818181818181818,3.7057851239669417
ENGINEERING,bca,1,0.00909090909090909,20.38181818181818
ENGINEERING,change management,1,0.00909090909090909,0.4632231404958677
ENGINEERING,tal,1,0.00909090909090909,20.38181818181818
ENGINEERING,mgmt,1,0.00909090909090909,10.19090909090909
ENGINEERING,troubleshooting diagrams,1,0.00909090909090909,20.38181818181818
ENGINEERING,integrity and efficiency,1,0.00909090909090909,20.38181818181818
ENGINEERING,layouts and plans,1,0.00909090909090909,20.38181818181818
ENGINEERING,ms,2,0.01818181818181818,8.152727272727272
ENGINEERING,work from written/verbal instructions,1,0.00909090909090909,20.38181818181818
ENGINEERING,rough sketches,1,0.00909090909090909,20.38181818181818
ENGINEERING,knowledge on mechanical,1,0.00909090909090909,20.38181818181818
ENGINEERING,forklift and crane certified,1,0.00909090909090909,20.38181818181818
ENGINEERING,ndt level ii,1,0.00909090909090909,20.38181818181818
ENGINEERING,networking i,1,0.00909090909090909,10.19090909090909
ENGINEERING,ccna,1,0.00909090909090909,1.6984848484848485
ENGINEERING,help desk support,1,0.00909090909090909,2.9116883116883114
ENGINEERING,windows 7,2,0.01818181818181818,0.9942350332594235
ENGINEERING,microsoft windows,2,0.01818181818181818,1.7723320158102764
ENGINEERING,troubleshooting i,1,0.00909090909090909,20.38181818181818
ENGINEERING,insurance,3,0.02727272727272727,0.3554968287526427
ENGINEERING,call center,1,0.00909090909090909,0.36396103896103893
ENGINEERING,msi,1,0.00909090909090909,6.793939393939394
ENGINEERING,apple,3,0.02727272727272727,3.2181818181818183
ENGINEERING,tv,1,0.00909090909090909,0.7279220779220779
ENGINEERING,dell,1,0.00909090909090909,0.9264462809917354
ENGINEERING,printer,1,0.00909090909090909,1.1989304812834225
ENGINEERING,cisco ios,1,0.00909090909090909,4.076363636363636
ENGINEERING,linux and os,1,0.00909090909090909,20.38181818181818
ENGINEERING,bgp,1,0.00909090909090909,5.095454545454545
ENGINEERING,tables,1,0.00909090909090909,0.5823376623376624
ENGINEERING,internet explorer,1,0.00909090909090909,1.2738636363636362
ENGINEERING,ssl,1,0.00909090909090909,1.8528925619834709
ENGINEERING,antivirus,1,0.00909090909090909,2.5477272727272724
ENGINEERING,encryption,2,0.01818181818181818,6.793939393939394
ENGINEERING,video conferencing,1,0.00909090909090909,3.396969696969697
ENGINEERING,active directory,1,0.00909090909090909,0.35141065830721
ENGINEERING,cd-rom,1,0.00909090909090909,10.19090909090909
ENGINEERING,system administration,2,0.01818181818181818,2.7175757575757573
ENGINEERING,ospf,1,0.00909090909090909,5.095454545454545
ENGINEERING,verbal communication skills,2,0.01818181818181818,2.5477272727272724
ENGINEERING,graphics and design,1,0.00909090909090909,20.38181818181818
ENGINEERING,material science,1,0.00909090909090909,4.076363636363636
ENGINEERING,engineer-in-training,1,0.00909090909090909,20.38181818181818
ENGINEERING,skills,1,0.00909090909090909,3.396969696969697
ENGINEERING,acrylic,1,0.00909090909090909,20.38181818181818
ENGINEERING,microsoft excel,1,0.00909090909090909,0.2579976985040276
ENGINEERING,microsoft powerpoint,1,0.00909090909090909,0.7279220779220779
ENGINEERING,weighing,1,0.00909090909090909,10.19090909090909
ENGINEERING,eit,1,0.00909090909090909,6.793939393939394
ENGINEERING,real time,1,0.00909090909090909,2.5477272727272724
ENGINEERING,microsoft teams,1,0.00909090909090909,20.38181818181818
ENGINEERING,powerpoint and word,1,0.00909090909090909,20.38181818181818
ENGINEERING,dynamic ax,1,0.00909090909090909,20.38181818181818
ENGINEERING,financial,3,0.02727272727272727,0.19535288992158
ENGINEERING,peoplesoft,1,0.00909090909090909,0.33969696969696966
ENGINEERING,sales force,1,0.00909090909090909,5.095454545454545
ENGINEERING,advertisements,1,0.00909090909090909,1.0727272727272728
ENGINEERING,workbench,1,0.00909090909090909,5.095454545454545
ENGINEERING,streamline,1,0.00909090909090909,0.5661616161616162
ENGINEERING,experienced with oracle,1,0.00909090909090909,20.38181818181818
ENGINEERING,ad copy,1,0.00909090909090909,5.095454545454545
ENGINEERING,advertising,1,0.00909090909090909,0.15440771349862256
ENGINEERING,market trends,1,0.00909090909090909,1.8528925619834709
ENGINEERING,pivot tables,1,0.00909090909090909,0.7839160839160839
ENGINEERING,bank reconciliation,1,0.00909090909090909,0.7839160839160839
ENGINEERING,general ledger,1,0.00909090909090909,0.22646464646464645
ENGINEERING,accounts receivable,1,0.00909090909090909,0.2579976985040276
ENGINEERING,cash flow,1,0.00909090909090909,0.3996434937611408
ENGINEERING,financial reports,1,0.00909090909090909,0.4430830039525691
ENGINEERING,tax,1,0.00909090909090909,0.21915933528836753
ENGINEERING,daily cash receipts,1,0.00909090909090909,20.38181818181818
ENGINEERING,financial statements,1,0.00909090909090909,0.2079777365491651
ENGINEERING,timberline,1,0.00909090909090909,2.5477272727272724
ENGINEERING,consultant,1,0.00909090909090909,0.3705785123966942
ENGINEERING,general ledger accounts,1,0.00909090909090909,1.1989304812834225
ENGINEERING,aia,1,0.00909090909090909,2.5477272727272724
ENGINEERING,content management,2,0.01818181818181818,2.038181818181818
ENGINEERING,camc,1,0.00909090909090909,20.38181818181818
ENGINEERING,dsl/cable,1,0.00909090909090909,20.38181818181818
ENGINEERING,lan/wan,1,0.00909090909090909,3.396969696969697
ENGINEERING,9800,1,0.00909090909090909,20.38181818181818
ENGINEERING,charleston,1,0.00909090909090909,20.38181818181818
ENGINEERING,ide/ scsi devices,1,0.00909090909090909,20.38181818181818
ENGINEERING,9900 portable c-arm,1,0.00909090909090909,20.38181818181818
ENGINEERING,hubs,1,0.00909090909090909,5.095454545454545
ENGINEERING,network storage devices,1,0.00909090909090909,20.38181818181818
ENGINEERING,wv,1,0.00909090909090909,20.38181818181818
ENGINEERING,software engineering,1,0.00909090909090909,2.5477272727272724
ENGINEERING,web design 1,1,0.00909090909090909,20.38181818181818
ENGINEERING,java 1,1,0.00909090909090909,20.38181818181818
ENGINEERING,maintain records,1,0.00909090909090909,1.4558441558441557
ENGINEERING,tango,1,0.00909090909090909,20.38181818181818
ENGINEERING,user support,1,0.00909090909090909,2.9116883116883114
ENGINEERING,web design 2,1,0.00909090909090909,20.38181818181818
ENGINEERING,problem-solving skills,1,0.00909090909090909,2.264646464646465
ENGINEERING,software training,1,0.00909090909090909,5.095454545454545
ENGINEERING,calculator,1,0.00909090909090909,5.095454545454545
ENGINEERING,facilities management,1,0.00909090909090909,2.264646464646465
ENGINEERING,financial reporting,1,0.00909090909090909,0.2997326203208556
ENGINEERING,human resource management,1,0.00909090909090909,1.2738636363636362
ENGINEERING,inventory levels,1,0.00909090909090909,2.038181818181818
ENGINEERING,re-engineering,1,0.00909090909090909,5.095454545454545
ENGINEERING,vb.net,2,0.01818181818181818,5.095454545454545
ENGINEERING,supply chain management,1,0.00909090909090909,1.4558441558441557
ENGINEERING,water treatment,1,0.00909090909090909,4.076363636363636
ENGINEERING,java 2,1,0.00909090909090909,20.38181818181818
ENGINEERING,budget management,1,0.00909090909090909,0.9264462809917354
ENGINEERING,laboratory,1,0.00909090909090909,10.19090909090909
ENGINEERING,materials engineering,1,0.00909090909090909,20.38181818181818
ENGINEERING,exploration,1,0.00909090909090909,10.19090909090909
ENGINEERING,fundraising,2,0.01818181818181818,1.0727272727272728
ENGINEERING,metallurgical engineering,1,0.00909090909090909,20.38181818181818
ENGINEERING,pipeline,1,0.00909090909090909,4.076363636363636
ENGINEERING,metallurgical,1,0.00909090909090909,20.38181818181818
ENGINEERING,corrosion,1,0.00909090909090909,10.19090909090909
ENGINEERING,coatings,2,0.01818181818181818,20.38181818181818
ENGINEERING,metallurgy,1,0.00909090909090909,20.38181818181818
ENGINEERING,mec,1,0.00909090909090909,20.38181818181818
ENGINEERING,xrf,1,0.00909090909090909,20.38181818181818
ENGINEERING,team work,1,0.00909090909090909,2.038181818181818
ENGINEERING,machine tools,1,0.00909090909090909,10.19090909090909
ENGINEERING,35mm,1,0.00909090909090909,20.38181818181818
ENGINEERING,c programming,1,0.00909090909090909,5.095454545454545
ENGINEERING,math,1,0.00909090909090909,1.019090909090909
ENGINEERING,macintosh,1,0.00909090909090909,3.396969696969697
ENGINEERING,pro-engineer,1,0.00909090909090909,20.38181818181818
ENGINEERING,unigraphics,3,0.02727272727272727,20.381818181818183
ENGINEERING,quick,1,0.00909090909090909,0.6176308539944902
ENGINEERING,operating system,1,0.00909090909090909,0.7279220779220779
ENGINEERING,98,1,0.00909090909090909,0.9264462809917354
ENGINEERING,ssis,1,0.00909090909090909,6.793939393939394
ENGINEERING,asp,1,0.00909090909090909,2.5477272727272724
ENGINEERING,mssql,1,0.00909090909090909,20.38181818181818
ENGINEERING,dts,1,0.00909090909090909,6.793939393939394
ENGINEERING,iis 5,1,0.00909090909090909,20.38181818181818
ENGINEERING,iis 6,1,0.00909090909090909,20.38181818181818
ENGINEERING,ssrs,1,0.00909090909090909,6.793939393939394
ENGINEERING,bootstrap,1,0.00909090909090909,10.19090909090909
ENGINEERING,ui design,1,0.00909090909090909,20.38181818181818
ENGINEERING,television,1,0.00909090909090909,0.7548821548821548
ENGINEERING,database administration,1,0.00909090909090909,2.9116883116883114
ENGINEERING,pricing,1,0.00909090909090909,0.15799859055673007
ENGINEERING,information technology,1,0.00909090909090909,0.3235209235209235
ENGINEERING,product manager,1,0.00909090909090909,5.095454545454545
ENGINEERING,order management,1,0.00909090909090909,3.396969696969697
ENGINEERING,driving,1,0.00909090909090909,0.5661616161616162
ENGINEERING,e-commerce,2,0.01818181818181818,1.4558441558441557
ENGINEERING,presenting,1,0.00909090909090909,0.70282131661442
ENGINEERING,sales management,1,0.00909090909090909,1.1989304812834225
ENGINEERING,market planning,1,0.00909090909090909,6.793939393939394
ENGINEERING,venture capital,1,0.00909090909090909,4.076363636363636
ENGINEERING,closing,1,0.00909090909090909,0.16048675733715104
ENGINEERING,data migration,1,0.00909090909090909,3.396969696969697
ENGINEERING,imaging,1,0.00909090909090909,0.7548821548821548
ENGINEERING,year-end,1,0.00909090909090909,0.48528138528138526
ENGINEERING,stories,1,0.00909090909090909,1.4558441558441557
ENGINEERING,net,1,0.00909090909090909,1.1989304812834225
ENGINEERING,sstatistical data analysis,1,0.00909090909090909,20.38181818181818
ENGINEERING,design of,1,0.00909090909090909,20.38181818181818
ENGINEERING,funds,2,0.01818181818181818,0.5363636363636364
ENGINEERING,pam-stamp,1,0.00909090909090909,20.38181818181818
ENGINEERING,v5,1,0.00909090909090909,20.38181818181818
ENGINEERING,mmachining,1,0.00909090909090909,20.38181818181818
ENGINEERING,statistical analysis,1,0.00909090909090909,1.4558441558441557
ENGINEERING,quality function deployment,1,0.00909090909090909,20.38181818181818
ENGINEERING,ddesign,1,0.00909090909090909,20.38181818181818
ENGINEERING,geometric dimensioning,1,0.00909090909090909,20.38181818181818
ENGINEERING,nx unigraphics,1,0.00909090909090909,20.38181818181818
ENGINEERING,5s jmp,1,0.00909090909090909,20.38181818181818
ENGINEERING,3-d,1,0.00909090909090909,6.793939393939394
ENGINEERING,mailing,1,0.00909090909090909,1.2738636363636362
ENGINEERING,sharepoint & costpoint,1,0.00909090909090909,20.38181818181818
ENGINEERING,administrative assistant,1,0.00909090909090909,1.2738636363636362
ENGINEERING,office equipment,1,0.00909090909090909,1.4558441558441557
ENGINEERING,clerical,1,0.00909090909090909,0.35141065830721
ENGINEERING,scanning,3,0.02727272727272727,2.10846394984326
ENGINEERING,reception,1,0.00909090909090909,0.9705627705627705
ENGINEERING,benefits,1,0.00909090909090909,0.13065268065268065
ENGINEERING,experienced with microsoft office,1,0.00909090909090909,20.38181818181818
ENGINEERING,letters,1,0.00909090909090909,0.3088154269972451
ENGINEERING,staff development,1,0.00909090909090909,0.6574780058651026
ENGINEERING,project planning,1,0.00909090909090909,0.8861660079051382
ENGINEERING,technical assistance,1,0.00909090909090909,1.0727272727272728
ENGINEERING,author,1,0.00909090909090909,1.6984848484848485
ENGINEERING,schedule maintenance,1,0.00909090909090909,20.38181818181818
ENGINEERING,gshell,1,0.00909090909090909,20.38181818181818
ENGINEERING,determine voltage,1,0.00909090909090909,20.38181818181818
ENGINEERING,very proficient in soldering,1,0.00909090909090909,20.38181818181818
ENGINEERING,construct,1,0.00909090909090909,20.38181818181818
ENGINEERING,microsoft team foundation,1,0.00909090909090909,20.38181818181818
ENGINEERING,shielded pair and coaxial,1,0.00909090909090909,20.38181818181818
ENGINEERING,utp,1,0.00909090909090909,20.38181818181818
ENGINEERING,tera term,1,0.00909090909090909,20.38181818181818
ENGINEERING,inductors and transformers,1,0.00909090909090909,20.38181818181818
ENGINEERING,current,1,0.00909090909090909,3.396969696969697
ENGINEERING,microsoft test manager,1,0.00909090909090909,20.38181818181818
ENGINEERING,proficient with microsoft word,1,0.00909090909090909,10.19090909090909
ENGINEERING,twisted pair,1,0.00909090909090909,20.38181818181818
ENGINEERING,familiar in c+,1,0.00909090909090909,20.38181818181818
ENGINEERING,tolerance analysis,1,0.00909090909090909,20.38181818181818
ENGINEERING,design optimization,1,0.00909090909090909,20.38181818181818
ENGINEERING,autodesk inventor,1,0.00909090909090909,20.38181818181818
ENGINEERING,gd & t,1,0.00909090909090909,20.38181818181818
ENGINEERING,ptc creo,1,0.00909090909090909,20.38181818181818
ENGINEERING,optistruct,1,0.00909090909090909,20.38181818181818
ENGINEERING,dynamic,1,0.00909090909090909,10.19090909090909
ENGINEERING,abaqus,1,0.00909090909090909,20.38181818181818
ENGINEERING,lean/5s,1,0.00909090909090909,20.38181818181818
ENGINEERING,test stand fabrication,1,0.00909090909090909,20.38181818181818
ENGINEERING,dasylab,1,0.00909090909090909,20.38181818181818
ENGINEERING,hydraulic testing,1,0.00909090909090909,20.38181818181818
ENGINEERING,electrical,1,0.00909090909090909,6.793939393939394
ENGINEERING,machine design,1,0.00909090909090909,20.38181818181818
ENGINEERING,advance regressions,1,0.00909090909090909,20.38181818181818
ENGINEERING,die design,1,0.00909090909090909,20.38181818181818
ENGINEERING,ms office/access,1,0.00909090909090909,20.38181818181818
ENGINEERING,6 sigma,1,0.00909090909090909,20.38181818181818
ENGINEERING,plastic injection/extrusion,1,0.00909090909090909,20.38181818181818
ENGINEERING,cpr & first aid,1,0.00909090909090909,20.38181818181818
ENGINEERING,web handling web handling,1,0.00909090909090909,20.38181818181818
ENGINEERING,extrusion,1,0.00909090909090909,20.38181818181818
ENGINEERING,calibrations,1,0.00909090909090909,20.38181818181818
ENGINEERING,microstructures,1,0.00909090909090909,20.38181818181818
ENGINEERING,crisis prevention and intervention,1,0.00909090909090909,20.38181818181818
ENGINEERING,iprime,1,0.00909090909090909,20.38181818181818
ENGINEERING,asq stats,1,0.00909090909090909,20.38181818181818
ENGINEERING,dsc and melt indexing,1,0.00909090909090909,20.38181818181818
ENGINEERING,american red cross,1,0.00909090909090909,10.19090909090909
ENGINEERING,corona treating,1,0.00909090909090909,20.38181818181818
ENGINEERING,isd 287,1,0.00909090909090909,20.38181818181818
ENGINEERING,process capability studies,1,0.00909090909090909,20.38181818181818
ENGINEERING,printing,2,0.01818181818181818,10.19090909090909
ENGINEERING,polymer processing,1,0.00909090909090909,20.38181818181818
ENGINEERING,servo controls,1,0.00909090909090909,20.38181818181818
ENGINEERING,instron testing methods,1,0.00909090909090909,20.38181818181818
ENGINEERING,certified,1,0.00909090909090909,10.19090909090909
ENGINEERING,college math,1,0.00909090909090909,20.38181818181818
ENGINEERING,technology integration,1,0.00909090909090909,6.793939393939394
ENGINEERING,algebra,1,0.00909090909090909,20.38181818181818
ENGINEERING,quantitative analysis,1,0.00909090909090909,2.5477272727272724
ENGINEERING,classroom monitoring,1,0.00909090909090909,20.38181818181818
ENGINEERING,customer care and satisfaction,1,0.00909090909090909,20.38181818181818
ENGINEERING,grading and evaluation,1,0.00909090909090909,20.38181818181818
ENGINEERING,google docs,1,0.00909090909090909,20.38181818181818
ENGINEERING,presentation,1,0.00909090909090909,6.793939393939394
ENGINEERING,operations management,1,0.00909090909090909,0.5823376623376624
ENGINEERING,tutoring,1,0.00909090909090909,1.6984848484848485
ENGINEERING,esl students,1,0.00909090909090909,20.38181818181818
ENGINEERING,student assistance,1,0.00909090909090909,20.38181818181818
ENGINEERING,geometry,1,0.00909090909090909,20.38181818181818
ENGINEERING,receiving 6,1,0.00909090909090909,20.38181818181818
ENGINEERING,expert systems,1,0.00909090909090909,20.38181818181818
ENGINEERING,real-time 3,1,0.00909090909090909,20.38181818181818
ENGINEERING,ajax,1,0.00909090909090909,3.396969696969697
ENGINEERING,prototyping,1,0.00909090909090909,4.076363636363636
ENGINEERING,neural,1,0.00909090909090909,6.793939393939394
ENGINEERING,pl/sql,1,0.00909090909090909,1.6984848484848485
ENGINEERING,public safety,1,0.00909090909090909,2.9116883116883114
ENGINEERING,perl,1,0.00909090909090909,2.264646464646465
ENGINEERING,pci,1,0.00909090909090909,2.5477272727272724
ENGINEERING,vc,1,0.00909090909090909,4.076363636363636
ENGINEERING,valuation,1,0.00909090909090909,1.4558441558441557
ENGINEERING,creo,1,0.00909090909090909,10.19090909090909
ENGINEERING,clearquest,1,0.00909090909090909,20.38181818181818
ENGINEERING,safety engineering,1,0.00909090909090909,20.38181818181818
ENGINEERING,epdm,1,0.00909090909090909,20.38181818181818
ENGINEERING,engineering creation,1,0.00909090909090909,20.38181818181818
ENGINEERING,ansys 14,1,0.00909090909090909,20.38181818181818
ENGINEERING,asme standards,1,0.00909090909090909,20.38181818181818
ENGINEERING,design,2,0.01818181818181818,4.52929292929293
ENGINEERING,clearance,1,0.00909090909090909,20.38181818181818
ENGINEERING,cage codes,1,0.00909090909090909,20.38181818181818
ENGINEERING,microsoft visual studio,1,0.00909090909090909,6.793939393939394
ENGINEERING,zemax,1,0.00909090909090909,20.38181818181818
ENGINEERING,requirements,1,0.00909090909090909,20.38181818181818
ENGINEERING,dfma,1,0.00909090909090909,20.38181818181818
ENGINEERING,i-deas,1,0.00909090909090909,10.19090909090909
ENGINEERING,lean/six sigma,1,0.00909090909090909,20.38181818181818
ENGINEERING,agile software development,1,0.00909090909090909,20.38181818181818
ENGINEERING,handsoft,1,0.00909090909090909,20.38181818181818
ENGINEERING,dfa/dfm,1,0.00909090909090909,20.38181818181818
ENGINEERING,windchill,1,0.00909090909090909,20.38181818181818
ENGINEERING,intralink,1,0.00909090909090909,20.38181818181818
ENGINEERING,material callouts,1,0.00909090909090909,20.38181818181818
ENGINEERING,engineering drawings,1,0.00909090909090909,20.38181818181818
ENGINEERING,active secret security clearance,1,0.00909090909090909,20.38181818181818
ENGINEERING,tolerances,1,0.00909090909090909,20.38181818181818
ENGINEERING,bill of,1,0.00909090909090909,20.38181818181818
ENGINEERING,process equipment,1,0.00909090909090909,6.793939393939394
ENGINEERING,bc,1,0.00909090909090909,10.19090909090909
ENGINEERING,citrix,1,0.00909090909090909,0.6369318181818181
ENGINEERING,laboratory equipment,1,0.00909090909090909,10.19090909090909
ENGINEERING,dbase iv,1,0.00909090909090909,10.19090909090909
ENGINEERING,qa test,1,0.00909090909090909,10.19090909090909
ENGINEERING,adt,1,0.00909090909090909,20.38181818181818
ENGINEERING,test plans,1,0.00909090909090909,4.076363636363636
ENGINEERING,systems support,1,0.00909090909090909,5.095454545454545
ENGINEERING,network protocols,1,0.00909090909090909,20.38181818181818
ENGINEERING,retail marketing,1,0.00909090909090909,1.2738636363636362
ENGINEERING,maintenance repair,1,0.00909090909090909,20.38181818181818
ENGINEERING,planning modules,1,0.00909090909090909,20.38181818181818
ENGINEERING,test scripts,1,0.00909090909090909,10.19090909090909
ENGINEERING,cases,1,0.00909090909090909,1.2738636363636362
ENGINEERING,integrator,1,0.00909090909090909,1.1989304812834225
ENGINEERING,basis,1,0.00909090909090909,1.019090909090909
ENGINEERING,ms visual basic,1,0.00909090909090909,20.38181818181818
ENGINEERING,integration,1,0.00909090909090909,1.1989304812834225
ENGINEERING,test cases,1,0.00909090909090909,5.095454545454545
ENGINEERING,pocket pc,1,0.00909090909090909,20.38181818181818
ENGINEERING,staff training,1,0.00909090909090909,0.5823376623376624
ENGINEERING,architecture,1,0.00909090909090909,2.5477272727272724
ENGINEERING,application support,1,0.00909090909090909,6.793939393939394
ENGINEERING,white box,1,0.00909090909090909,20.38181818181818
ENGINEERING,business process management,1,0.00909090909090909,10.19090909090909
ENGINEERING,software quality engineer,1,0.00909090909090909,20.38181818181818
ENGINEERING,software quality assurance,1,0.00909090909090909,20.38181818181818
ENGINEERING,systems administration,1,0.00909090909090909,2.264646464646465
ENGINEERING,dbase,1,0.00909090909090909,6.793939393939394
ENGINEERING,dispatching,1,0.00909090909090909,2.264646464646465
ENGINEERING,wireless,1,0.00909090909090909,4.076363636363636
ENGINEERING,voice,1,0.00909090909090909,4.076363636363636
ENGINEERING,white box testing,1,0.00909090909090909,20.38181818181818
